"WellID","MfgPlate","Well","AssayRow","AssayCol","WellOrder","Day","Shift","Run","RunOrder","A450","A650"
41161,439,"G1",7,1,73,13,"Day",9,24,0.514,0.036
41162,439,"G2",7,2,74,13,"Day",9,24,0.456,0.035
41163,439,"G3",7,3,75,13,"Day",9,24,0.484,0.035
41164,439,"G4",7,4,76,13,"Day",9,24,0.431,0.036
41165,439,"G5",7,5,77,13,"Day",9,24,0.473,0.035
41166,439,"G6",7,6,78,13,"Day",9,24,0.451,0.037
41167,439,"G7",7,7,79,13,"Day",9,24,0.48,0.036
41168,439,"G8",7,8,80,13,"Day",9,24,0.484,0.036
41169,439,"G9",7,9,81,13,"Day",9,24,0.433,0.035
41170,439,"G10",7,10,82,13,"Day",9,24,0.433,0.035
41171,439,"G11",7,11,83,13,"Day",9,24,0.446,0.033
41172,439,"G12",7,12,84,13,"Day",9,24,0.44,0.034
41173,439,"H1",8,1,85,13,"Day",9,24,0.531,0.037
41174,439,"H2",8,2,86,13,"Day",9,24,0.519,0.037
41175,439,"H3",8,3,87,13,"Day",9,24,0.479,0.037
41176,439,"H4",8,4,88,13,"Day",9,24,0.51,0.037
41177,439,"H5",8,5,89,13,"Day",9,24,0.444,0.035
41178,439,"H6",8,6,90,13,"Day",9,24,0.543,0.038
41179,439,"H7",8,7,91,13,"Day",9,24,0.547,0.038
41180,439,"H8",8,8,92,13,"Day",9,24,0.582,0.039
41181,439,"H9",8,9,93,13,"Day",9,24,0.474,0.036
41182,439,"H10",8,10,94,13,"Day",9,24,0.542,0.039
41183,439,"H11",8,11,95,13,"Day",9,24,0.471,0.037
41184,439,"H12",8,12,96,13,"Day",9,24,0.483,0.038
41185,440,"A1",1,1,1,1,"Evening",23,2,0.513,0.038
41186,440,"A2",1,2,2,1,"Evening",23,2,0.455,0.038
41187,440,"A3",1,3,3,1,"Evening",23,2,0.507,0.038
41188,440,"A4",1,4,4,1,"Evening",23,2,0.531,0.038
41189,440,"A5",1,5,5,1,"Evening",23,2,0.536,0.039
41190,440,"A6",1,6,6,1,"Evening",23,2,0.548,0.039
41191,440,"A7",1,7,7,1,"Evening",23,2,0.483,0.039
41192,440,"A8",1,8,8,1,"Evening",23,2,0.539,0.038
41193,440,"A9",1,9,9,1,"Evening",23,2,0.523,0.04
41194,440,"A10",1,10,10,1,"Evening",23,2,0.502,0.039
41195,440,"A11",1,11,11,1,"Evening",23,2,0.534,0.041
41196,440,"A12",1,12,12,1,"Evening",23,2,0.503,0.04
41197,440,"B1",2,1,13,1,"Evening",23,2,0.495,0.036
41198,440,"B2",2,2,14,1,"Evening",23,2,0.521,0.037
41199,440,"B3",2,3,15,1,"Evening",23,2,0.487,0.035
41200,440,"B4",2,4,16,1,"Evening",23,2,0.482,0.036
41201,440,"B5",2,5,17,1,"Evening",23,2,0.494,0.035
41202,440,"B6",2,6,18,1,"Evening",23,2,0.519,0.036
41203,440,"B7",2,7,19,1,"Evening",23,2,0.605,0.038
41204,440,"B8",2,8,20,1,"Evening",23,2,0.574,0.056
41205,440,"B9",2,9,21,1,"Evening",23,2,0.676,0.038
41206,440,"B10",2,10,22,1,"Evening",23,2,0.519,0.038
41207,440,"B11",2,11,23,1,"Evening",23,2,0.6,0.037
41208,440,"B12",2,12,24,1,"Evening",23,2,0.572,0.04
41209,440,"C1",3,1,25,1,"Evening",23,2,0.523,0.038
41210,440,"C2",3,2,26,1,"Evening",23,2,0.52,0.038
41211,440,"C3",3,3,27,1,"Evening",23,2,0.485,0.037
41212,440,"C4",3,4,28,1,"Evening",23,2,0.515,0.037
41213,440,"C5",3,5,29,1,"Evening",23,2,0.464,0.037
41214,440,"C6",3,6,30,1,"Evening",23,2,0.519,0.038
41215,440,"C7",3,7,31,1,"Evening",23,2,0.561,0.039
41216,440,"C8",3,8,32,1,"Evening",23,2,0.595,0.039
41217,440,"C9",3,9,33,1,"Evening",23,2,0.56,0.04
41218,440,"C10",3,10,34,1,"Evening",23,2,0.561,0.04
41219,440,"C11",3,11,35,1,"Evening",23,2,0.564,0.042
41220,440,"C12",3,12,36,1,"Evening",23,2,0.559,0.039
41221,440,"D1",4,1,37,1,"Evening",23,2,0.514,0.038
41222,440,"D2",4,2,38,1,"Evening",23,2,0.459,0.04
41223,440,"D3",4,3,39,1,"Evening",23,2,0.465,0.037
41224,440,"D4",4,4,40,1,"Evening",23,2,0.445,0.039
41225,440,"D5",4,5,41,1,"Evening",23,2,0.502,0.037
41226,440,"D6",4,6,42,1,"Evening",23,2,0.412,0.038
41227,440,"D7",4,7,43,1,"Evening",23,2,0.492,0.038
41228,440,"D8",4,8,44,1,"Evening",23,2,0.475,0.038
41229,440,"D9",4,9,45,1,"Evening",23,2,0.494,0.038
41230,440,"D10",4,10,46,1,"Evening",23,2,0.488,0.039
41231,440,"D11",4,11,47,1,"Evening",23,2,0.488,0.038
41232,440,"D12",4,12,48,1,"Evening",23,2,0.54,0.039
41233,440,"E1",5,1,49,1,"Evening",23,2,0.56,0.039
41234,440,"E2",5,2,50,1,"Evening",23,2,0.517,0.038
41235,440,"E3",5,3,51,1,"Evening",23,2,0.519,0.037
41236,440,"E4",5,4,52,1,"Evening",23,2,0.514,0.039
41237,440,"E5",5,5,53,1,"Evening",23,2,0.524,0.037
41238,440,"E6",5,6,54,1,"Evening",23,2,0.5,0.038
41239,440,"E7",5,7,55,1,"Evening",23,2,0.475,0.039
41240,440,"E8",5,8,56,1,"Evening",23,2,0.499,0.038
41241,440,"E9",5,9,57,1,"Evening",23,2,0.464,0.039
41242,440,"E10",5,10,58,1,"Evening",23,2,0.573,0.04
41243,440,"E11",5,11,59,1,"Evening",23,2,0.48,0.04
41244,440,"E12",5,12,60,1,"Evening",23,2,0.567,0.04
41245,440,"F1",6,1,61,1,"Evening",23,2,0.545,0.037
41246,440,"F2",6,2,62,1,"Evening",23,2,0.527,0.035
41247,440,"F3",6,3,63,1,"Evening",23,2,0.513,0.037
41248,440,"F4",6,4,64,1,"Evening",23,2,0.523,0.036
41249,440,"F5",6,5,65,1,"Evening",23,2,0.522,0.035
41250,440,"F6",6,6,66,1,"Evening",23,2,0.564,0.038
41251,440,"F7",6,7,67,1,"Evening",23,2,0.53,0.038
41252,440,"F8",6,8,68,1,"Evening",23,2,0.524,0.036
41253,440,"F9",6,9,69,1,"Evening",23,2,0.515,0.037
41254,440,"F10",6,10,70,1,"Evening",23,2,0.53,0.038
41255,440,"F11",6,11,71,1,"Evening",23,2,0.534,0.037
41256,440,"F12",6,12,72,1,"Evening",23,2,0.568,0.039
41257,440,"G1",7,1,73,1,"Evening",23,2,0.565,0.037
41258,440,"G2",7,2,74,1,"Evening",23,2,0.597,0.037
41259,440,"G3",7,3,75,1,"Evening",23,2,0.547,0.036
41260,440,"G4",7,4,76,1,"Evening",23,2,0.574,0.037
41261,440,"G5",7,5,77,1,"Evening",23,2,0.517,0.036
41262,440,"G6",7,6,78,1,"Evening",23,2,0.588,0.038
41263,440,"G7",7,7,79,1,"Evening",23,2,0.546,0.037
41264,440,"G8",7,8,80,1,"Evening",23,2,0.528,0.036
41265,440,"G9",7,9,81,1,"Evening",23,2,0.535,0.035
41266,440,"G10",7,10,82,1,"Evening",23,2,0.556,0.037
41267,440,"G11",7,11,83,1,"Evening",23,2,0.493,0.036
41268,440,"G12",7,12,84,1,"Evening",23,2,0.582,0.036
41269,440,"H1",8,1,85,1,"Evening",23,2,0.643,0.038
41270,440,"H2",8,2,86,1,"Evening",23,2,0.565,0.038
41271,440,"H3",8,3,87,1,"Evening",23,2,0.531,0.037
41272,440,"H4",8,4,88,1,"Evening",23,2,0.662,0.039
41273,440,"H5",8,5,89,1,"Evening",23,2,0.586,0.037
41274,440,"H6",8,6,90,1,"Evening",23,2,0.595,0.038
41275,440,"H7",8,7,91,1,"Evening",23,2,0.677,0.04
41276,440,"H8",8,8,92,1,"Evening",23,2,0.57,0.038
41277,440,"H9",8,9,93,1,"Evening",23,2,0.638,0.038
41278,440,"H10",8,10,94,1,"Evening",23,2,0.605,0.039
41279,440,"H11",8,11,95,1,"Evening",23,2,0.685,0.04
41280,440,"H12",8,12,96,1,"Evening",23,2,0.539,0.038
41281,441,"A1",1,1,1,2,"Day",10,3,0.436,0.037
41282,441,"A2",1,2,2,2,"Day",10,3,0.419,0.037
41283,441,"A3",1,3,3,2,"Day",10,3,0.399,0.035
41284,441,"A4",1,4,4,2,"Day",10,3,0.437,0.036
41285,441,"A5",1,5,5,2,"Day",10,3,0.476,0.036
41286,441,"A6",1,6,6,2,"Day",10,3,0.427,0.036
41287,441,"A7",1,7,7,2,"Day",10,3,0.431,0.037
41288,441,"A8",1,8,8,2,"Day",10,3,0.455,0.037
41289,441,"A9",1,9,9,2,"Day",10,3,0.409,0.038
41290,441,"A10",1,10,10,2,"Day",10,3,0.435,0.038
41291,441,"A11",1,11,11,2,"Day",10,3,0.449,0.039
41292,441,"A12",1,12,12,2,"Day",10,3,0.461,0.039
41293,441,"B1",2,1,13,2,"Day",10,3,0.375,0.033
41294,441,"B2",2,2,14,2,"Day",10,3,0.412,0.035
41295,441,"B3",2,3,15,2,"Day",10,3,0.394,0.034
41296,441,"B4",2,4,16,2,"Day",10,3,0.407,0.034
41297,441,"B5",2,5,17,2,"Day",10,3,0.401,0.035
41298,441,"B6",2,6,18,2,"Day",10,3,0.365,0.034
41299,441,"B7",2,7,19,2,"Day",10,3,0.469,0.035
41300,441,"B8",2,8,20,2,"Day",10,3,0.454,0.036
41301,441,"B9",2,9,21,2,"Day",10,3,0.472,0.034
41302,441,"B10",2,10,22,2,"Day",10,3,0.464,0.036
41303,441,"B11",2,11,23,2,"Day",10,3,0.462,0.034
41304,441,"B12",2,12,24,2,"Day",10,3,0.461,0.036
41305,441,"C1",3,1,25,2,"Day",10,3,0.445,0.035
41306,441,"C2",3,2,26,2,"Day",10,3,0.416,0.036
41307,441,"C3",3,3,27,2,"Day",10,3,0.395,0.036
41308,441,"C4",3,4,28,2,"Day",10,3,0.444,0.036
41309,441,"C5",3,5,29,2,"Day",10,3,0.474,0.037
41310,441,"C6",3,6,30,2,"Day",10,3,0.425,0.036
41311,441,"C7",3,7,31,2,"Day",10,3,0.472,0.038
41312,441,"C8",3,8,32,2,"Day",10,3,0.406,0.036
41313,441,"C9",3,9,33,2,"Day",10,3,0.433,0.042
41314,441,"C10",3,10,34,2,"Day",10,3,0.387,0.038
41315,441,"C11",3,11,35,2,"Day",10,3,0.452,0.039
41316,441,"C12",3,12,36,2,"Day",10,3,0.439,0.038
41317,441,"D1",4,1,37,2,"Day",10,3,0.399,0.037
41318,441,"D2",4,2,38,2,"Day",10,3,0.418,0.039
41319,441,"D3",4,3,39,2,"Day",10,3,0.364,0.036
41320,441,"D4",4,4,40,2,"Day",10,3,0.396,0.035
41321,441,"D5",4,5,41,2,"Day",10,3,0.364,0.037
41322,441,"D6",4,6,42,2,"Day",10,3,0.421,0.038
41323,441,"D7",4,7,43,2,"Day",10,3,0.419,0.035
41324,441,"D8",4,8,44,2,"Day",10,3,0.403,0.038
41325,441,"D9",4,9,45,2,"Day",10,3,0.398,0.036
41326,441,"D10",4,10,46,2,"Day",10,3,0.398,0.049
41327,441,"D11",4,11,47,2,"Day",10,3,0.428,0.038
41328,441,"D12",4,12,48,2,"Day",10,3,0.441,0.042
41329,441,"E1",5,1,49,2,"Day",10,3,0.446,0.038
41330,441,"E2",5,2,50,2,"Day",10,3,0.41,0.036
41331,441,"E3",5,3,51,2,"Day",10,3,0.397,0.038
41332,441,"E4",5,4,52,2,"Day",10,3,0.399,0.037
41333,441,"E5",5,5,53,2,"Day",10,3,0.402,0.036
41334,441,"E6",5,6,54,2,"Day",10,3,0.41,0.036
41335,441,"E7",5,7,55,2,"Day",10,3,0.432,0.038
41336,441,"E8",5,8,56,2,"Day",10,3,0.424,0.04
41337,441,"E9",5,9,57,2,"Day",10,3,0.395,0.041
41338,441,"E10",5,10,58,2,"Day",10,3,0.39,0.038
41339,441,"E11",5,11,59,2,"Day",10,3,0.415,0.04
41340,441,"E12",5,12,60,2,"Day",10,3,0.497,0.048
41341,441,"F1",6,1,61,2,"Day",10,3,0.452,0.034
41342,441,"F2",6,2,62,2,"Day",10,3,0.42,0.035
41343,441,"F3",6,3,63,2,"Day",10,3,0.428,0.035
41344,441,"F4",6,4,64,2,"Day",10,3,0.393,0.035
41345,441,"F5",6,5,65,2,"Day",10,3,0.435,0.035
41346,441,"F6",6,6,66,2,"Day",10,3,0.43,0.039
41347,441,"F7",6,7,67,2,"Day",10,3,0.42,0.033
41348,441,"F8",6,8,68,2,"Day",10,3,0.438,0.037
41349,441,"F9",6,9,69,2,"Day",10,3,0.418,0.036
41350,441,"F10",6,10,70,2,"Day",10,3,0.427,0.037
41351,441,"F11",6,11,71,2,"Day",10,3,0.472,0.037
41352,441,"F12",6,12,72,2,"Day",10,3,0.453,0.038
41353,441,"G1",7,1,73,2,"Day",10,3,0.482,0.035
41354,441,"G2",7,2,74,2,"Day",10,3,0.41,0.035
41355,441,"G3",7,3,75,2,"Day",10,3,0.43,0.034
41356,441,"G4",7,4,76,2,"Day",10,3,0.429,0.037
41357,441,"G5",7,5,77,2,"Day",10,3,0.407,0.036
41358,441,"G6",7,6,78,2,"Day",10,3,0.405,0.037
41359,441,"G7",7,7,79,2,"Day",10,3,0.436,0.036
41360,441,"G8",7,8,80,2,"Day",10,3,0.424,0.035
41361,441,"G9",7,9,81,2,"Day",10,3,0.398,0.034
41362,441,"G10",7,10,82,2,"Day",10,3,0.43,0.035
41363,441,"G11",7,11,83,2,"Day",10,3,0.462,0.034
41364,441,"G12",7,12,84,2,"Day",10,3,0.512,0.036
41365,441,"H1",8,1,85,2,"Day",10,3,0.478,0.037
41366,441,"H2",8,2,86,2,"Day",10,3,0.454,0.037
41367,441,"H3",8,3,87,2,"Day",10,3,0.464,0.037
41368,441,"H4",8,4,88,2,"Day",10,3,0.454,0.035
41369,441,"H5",8,5,89,2,"Day",10,3,0.433,0.035
41370,441,"H6",8,6,90,2,"Day",10,3,0.48,0.037
41371,441,"H7",8,7,91,2,"Day",10,3,0.514,0.039
41372,441,"H8",8,8,92,2,"Day",10,3,0.515,0.039
41373,441,"H9",8,9,93,2,"Day",10,3,0.453,0.037
41374,441,"H10",8,10,94,2,"Day",10,3,0.519,0.039
41375,441,"H11",8,11,95,2,"Day",10,3,0.529,0.038
41376,441,"H12",8,12,96,2,"Day",10,3,0.51,0.038
41377,442,"A1",1,1,1,6,"Day",6,10,0.521,0.038
41378,442,"A2",1,2,2,6,"Day",6,10,0.485,0.038
41379,442,"A3",1,3,3,6,"Day",6,10,0.543,0.037
41380,442,"A4",1,4,4,6,"Day",6,10,0.558,0.039
41381,442,"A5",1,5,5,6,"Day",6,10,0.568,0.039
41382,442,"A6",1,6,6,6,"Day",6,10,0.511,0.038
41383,442,"A7",1,7,7,6,"Day",6,10,0.494,0.037
41384,442,"A8",1,8,8,6,"Day",6,10,0.525,0.038
41385,442,"A9",1,9,9,6,"Day",6,10,0.483,0.039
41386,442,"A10",1,10,10,6,"Day",6,10,0.518,0.037
41387,442,"A11",1,11,11,6,"Day",6,10,0.484,0.04
41388,442,"A12",1,12,12,6,"Day",6,10,0.495,0.04
41389,442,"B1",2,1,13,6,"Day",6,10,0.477,0.036
41390,442,"B2",2,2,14,6,"Day",6,10,0.494,0.036
41391,442,"B3",2,3,15,6,"Day",6,10,0.49,0.035
41392,442,"B4",2,4,16,6,"Day",6,10,0.487,0.036
41393,442,"B5",2,5,17,6,"Day",6,10,0.5,0.035
41394,442,"B6",2,6,18,6,"Day",6,10,0.486,0.036
41395,442,"B7",2,7,19,6,"Day",6,10,0.551,0.036
41396,442,"B8",2,8,20,6,"Day",6,10,0.511,0.037
41397,442,"B9",2,9,21,6,"Day",6,10,0.51,0.037
41398,442,"B10",2,10,22,6,"Day",6,10,0.51,0.037
41399,442,"B11",2,11,23,6,"Day",6,10,0.479,0.035
41400,442,"B12",2,12,24,6,"Day",6,10,0.542,0.038
41401,442,"C1",3,1,25,6,"Day",6,10,0.528,0.038
41402,442,"C2",3,2,26,6,"Day",6,10,0.489,0.037
41403,442,"C3",3,3,27,6,"Day",6,10,0.492,0.037
41404,442,"C4",3,4,28,6,"Day",6,10,0.493,0.036
41405,442,"C5",3,5,29,6,"Day",6,10,0.513,0.038
41406,442,"C6",3,6,30,6,"Day",6,10,0.505,0.038
41407,442,"C7",3,7,31,6,"Day",6,10,0.473,0.038
41408,442,"C8",3,8,32,6,"Day",6,10,0.482,0.037
41409,442,"C9",3,9,33,6,"Day",6,10,0.511,0.04
41410,442,"C10",3,10,34,6,"Day",6,10,0.464,0.039
41411,442,"C11",3,11,35,6,"Day",6,10,0.476,0.04
41412,442,"C12",3,12,36,6,"Day",6,10,0.476,0.04
41413,442,"D1",4,1,37,6,"Day",6,10,0.503,0.038
41414,442,"D2",4,2,38,6,"Day",6,10,0.496,0.039
41415,442,"D3",4,3,39,6,"Day",6,10,0.443,0.035
41416,442,"D4",4,4,40,6,"Day",6,10,0.5,0.038
41417,442,"D5",4,5,41,6,"Day",6,10,0.512,0.037
41418,442,"D6",4,6,42,6,"Day",6,10,0.501,0.038
41419,442,"D7",4,7,43,6,"Day",6,10,0.486,0.035
41420,442,"D8",4,8,44,6,"Day",6,10,0.512,0.039
41421,442,"D9",4,9,45,6,"Day",6,10,0.5,0.037
41422,442,"D10",4,10,46,6,"Day",6,10,0.468,0.039
41423,442,"D11",4,11,47,6,"Day",6,10,0.473,0.038
41424,442,"D12",4,12,48,6,"Day",6,10,0.523,0.041
41425,442,"E1",5,1,49,6,"Day",6,10,0.549,0.039
41426,442,"E2",5,2,50,6,"Day",6,10,0.492,0.038
41427,442,"E3",5,3,51,6,"Day",6,10,0.499,0.038
41428,442,"E4",5,4,52,6,"Day",6,10,0.486,0.038
41429,442,"E5",5,5,53,6,"Day",6,10,0.498,0.038
41430,442,"E6",5,6,54,6,"Day",6,10,0.488,0.037
41431,442,"E7",5,7,55,6,"Day",6,10,0.481,0.037
41432,442,"E8",5,8,56,6,"Day",6,10,0.503,0.04
41433,442,"E9",5,9,57,6,"Day",6,10,0.473,0.038
41434,442,"E10",5,10,58,6,"Day",6,10,0.45,0.039
41435,442,"E11",5,11,59,6,"Day",6,10,0.458,0.04
41436,442,"E12",5,12,60,6,"Day",6,10,0.489,0.04
41437,442,"F1",6,1,61,6,"Day",6,10,0.555,0.036
41438,442,"F2",6,2,62,6,"Day",6,10,0.486,0.037
41439,442,"F3",6,3,63,6,"Day",6,10,0.545,0.038
41440,442,"F4",6,4,64,6,"Day",6,10,0.506,0.037
41441,442,"F5",6,5,65,6,"Day",6,10,0.541,0.037
41442,442,"F6",6,6,66,6,"Day",6,10,0.527,0.037
41443,442,"F7",6,7,67,6,"Day",6,10,0.488,0.035
41444,442,"F8",6,8,68,6,"Day",6,10,0.504,0.038
41445,442,"F9",6,9,69,6,"Day",6,10,0.496,0.036
41446,442,"F10",6,10,70,6,"Day",6,10,0.465,0.036
41447,442,"F11",6,11,71,6,"Day",6,10,0.478,0.037
41448,442,"F12",6,12,72,6,"Day",6,10,0.513,0.038
41449,442,"G1",7,1,73,6,"Day",6,10,0.565,0.037
41450,442,"G2",7,2,74,6,"Day",6,10,0.526,0.036
41451,442,"G3",7,3,75,6,"Day",6,10,0.53,0.036
41452,442,"G4",7,4,76,6,"Day",6,10,0.524,0.038
41453,442,"G5",7,5,77,6,"Day",6,10,0.543,0.035
41454,442,"G6",7,6,78,6,"Day",6,10,0.548,0.039
41455,442,"G7",7,7,79,6,"Day",6,10,0.545,0.034
41456,442,"G8",7,8,80,6,"Day",6,10,0.516,0.035
41457,442,"G9",7,9,81,6,"Day",6,10,0.511,0.035
41458,442,"G10",7,10,82,6,"Day",6,10,0.492,0.037
41459,442,"G11",7,11,83,6,"Day",6,10,0.484,0.035
41460,442,"G12",7,12,84,6,"Day",6,10,0.547,0.037
41461,442,"H1",8,1,85,6,"Day",6,10,0.586,0.038
41462,442,"H2",8,2,86,6,"Day",6,10,0.593,0.039
41463,442,"H3",8,3,87,6,"Day",6,10,0.54,0.038
41464,442,"H4",8,4,88,6,"Day",6,10,0.592,0.04
41465,442,"H5",8,5,89,6,"Day",6,10,0.531,0.039
41466,442,"H6",8,6,90,6,"Day",6,10,0.624,0.04
41467,442,"H7",8,7,91,6,"Day",6,10,0.614,0.039
41468,442,"H8",8,8,92,6,"Day",6,10,0.61,0.04
41469,442,"H9",8,9,93,6,"Day",6,10,0.563,0.038
41470,442,"H10",8,10,94,6,"Day",6,10,0.62,0.041
41471,442,"H11",8,11,95,6,"Day",6,10,0.555,0.039
41472,442,"H12",8,12,96,6,"Day",6,10,0.542,0.039
41473,443,"A1",1,1,1,16,"Day",6,30,0.457,0.038
41474,443,"A2",1,2,2,16,"Day",6,30,0.429,0.037
41475,443,"A3",1,3,3,16,"Day",6,30,0.429,0.038
41476,443,"A4",1,4,4,16,"Day",6,30,0.458,0.038
41477,443,"A5",1,5,5,16,"Day",6,30,0.479,0.038
41478,443,"A6",1,6,6,16,"Day",6,30,0.463,0.038
41479,443,"A7",1,7,7,16,"Day",6,30,0.429,0.038
41480,443,"A8",1,8,8,16,"Day",6,30,0.455,0.038
41481,443,"A9",1,9,9,16,"Day",6,30,0.441,0.039
41482,443,"A10",1,10,10,16,"Day",6,30,0.434,0.038
41483,443,"A11",1,11,11,16,"Day",6,30,0.438,0.039
41484,443,"A12",1,12,12,16,"Day",6,30,0.428,0.039
41485,443,"B1",2,1,13,16,"Day",6,30,0.408,0.033
41486,443,"B2",2,2,14,16,"Day",6,30,0.43,0.035
41487,443,"B3",2,3,15,16,"Day",6,30,0.382,0.035
41488,443,"B4",2,4,16,16,"Day",6,30,0.425,0.035
41489,443,"B5",2,5,17,16,"Day",6,30,0.408,0.035
41490,443,"B6",2,6,18,16,"Day",6,30,0.442,0.036
41491,443,"B7",2,7,19,16,"Day",6,30,0.54,0.036
41492,443,"B8",2,8,20,16,"Day",6,30,0.443,0.036
41493,443,"B9",2,9,21,16,"Day",6,30,0.501,0.037
41494,443,"B10",2,10,22,16,"Day",6,30,0.412,0.037
41495,443,"B11",2,11,23,16,"Day",6,30,0.51,0.037
41496,443,"B12",2,12,24,16,"Day",6,30,0.455,0.037
41497,443,"C1",3,1,25,16,"Day",6,30,0.496,0.038
41498,443,"C2",3,2,26,16,"Day",6,30,0.452,0.038
41499,443,"C3",3,3,27,16,"Day",6,30,0.443,0.037
41500,443,"C4",3,4,28,16,"Day",6,30,0.456,0.037
41501,443,"C5",3,5,29,16,"Day",6,30,0.461,0.038
41502,443,"C6",3,6,30,16,"Day",6,30,0.474,0.038
41503,443,"C7",3,7,31,16,"Day",6,30,0.484,0.039
41504,443,"C8",3,8,32,16,"Day",6,30,0.52,0.038
41505,443,"C9",3,9,33,16,"Day",6,30,0.461,0.039
41506,443,"C10",3,10,34,16,"Day",6,30,0.463,0.039
41507,443,"C11",3,11,35,16,"Day",6,30,0.468,0.04
41508,443,"C12",3,12,36,16,"Day",6,30,0.481,0.039
41509,443,"D1",4,1,37,16,"Day",6,30,0.437,0.038
41510,443,"D2",4,2,38,16,"Day",6,30,0.412,0.038
41511,443,"D3",4,3,39,16,"Day",6,30,0.459,0.038
41512,443,"D4",4,4,40,16,"Day",6,30,0.409,0.038
41513,443,"D5",4,5,41,16,"Day",6,30,0.464,0.038
41514,443,"D6",4,6,42,16,"Day",6,30,0.372,0.037
41515,443,"D7",4,7,43,16,"Day",6,30,0.438,0.037
41516,443,"D8",4,8,44,16,"Day",6,30,0.453,0.037
41517,443,"D9",4,9,45,16,"Day",6,30,0.416,0.036
41518,443,"D10",4,10,46,16,"Day",6,30,0.416,0.037
41519,443,"D11",4,11,47,16,"Day",6,30,0.444,0.038
41520,443,"D12",4,12,48,16,"Day",6,30,0.477,0.038
41521,443,"E1",5,1,49,16,"Day",6,30,0.501,0.039
41522,443,"E2",5,2,50,16,"Day",6,30,0.442,0.038
41523,443,"E3",5,3,51,16,"Day",6,30,0.487,0.039
41524,443,"E4",5,4,52,16,"Day",6,30,0.455,0.038
41525,443,"E5",5,5,53,16,"Day",6,30,0.459,0.038
41526,443,"E6",5,6,54,16,"Day",6,30,0.435,0.037
41527,443,"E7",5,7,55,16,"Day",6,30,0.424,0.038
41528,443,"E8",5,8,56,16,"Day",6,30,0.446,0.038
41529,443,"E9",5,9,57,16,"Day",6,30,0.435,0.039
41530,443,"E10",5,10,58,16,"Day",6,30,0.45,0.039
41531,443,"E11",5,11,59,16,"Day",6,30,0.398,0.04
41532,443,"E12",5,12,60,16,"Day",6,30,0.485,0.04
41533,443,"F1",6,1,61,16,"Day",6,30,0.458,0.036
41534,443,"F2",6,2,62,16,"Day",6,30,0.44,0.034
41535,443,"F3",6,3,63,16,"Day",6,30,0.459,0.036
41536,443,"F4",6,4,64,16,"Day",6,30,0.436,0.036
41537,443,"F5",6,5,65,16,"Day",6,30,0.47,0.037
41538,443,"F6",6,6,66,16,"Day",6,30,0.472,0.037
41539,443,"F7",6,7,67,16,"Day",6,30,0.475,0.037
41540,443,"F8",6,8,68,16,"Day",6,30,0.474,0.038
41541,443,"F9",6,9,69,16,"Day",6,30,0.465,0.038
41542,443,"F10",6,10,70,16,"Day",6,30,0.477,0.037
41543,443,"F11",6,11,71,16,"Day",6,30,0.407,0.037
41544,443,"F12",6,12,72,16,"Day",6,30,0.492,0.038
41545,443,"G1",7,1,73,16,"Day",6,30,0.511,0.037
41546,443,"G2",7,2,74,16,"Day",6,30,0.491,0.037
41547,443,"G3",7,3,75,16,"Day",6,30,0.5,0.037
41548,443,"G4",7,4,76,16,"Day",6,30,0.522,0.037
41549,443,"G5",7,5,77,16,"Day",6,30,0.476,0.035
41550,443,"G6",7,6,78,16,"Day",6,30,0.536,0.037
41551,443,"G7",7,7,79,16,"Day",6,30,0.496,0.037
41552,443,"G8",7,8,80,16,"Day",6,30,0.47,0.036
41553,443,"G9",7,9,81,16,"Day",6,30,0.436,0.036
41554,443,"G10",7,10,82,16,"Day",6,30,0.482,0.036
41555,443,"G11",7,11,83,16,"Day",6,30,0.43,0.038
41556,443,"G12",7,12,84,16,"Day",6,30,0.469,0.035
41557,443,"H1",8,1,85,16,"Day",6,30,0.534,0.039
41558,443,"H2",8,2,86,16,"Day",6,30,0.459,0.036
41559,443,"H3",8,3,87,16,"Day",6,30,0.515,0.038
41560,443,"H4",8,4,88,16,"Day",6,30,0.525,0.037
41561,443,"H5",8,5,89,16,"Day",6,30,0.513,0.036
41562,443,"H6",8,6,90,16,"Day",6,30,0.533,0.038
41563,443,"H7",8,7,91,16,"Day",6,30,0.594,0.039
41564,443,"H8",8,8,92,16,"Day",6,30,0.48,0.038
41565,443,"H9",8,9,93,16,"Day",6,30,0.559,0.039
41566,443,"H10",8,10,94,16,"Day",6,30,0.532,0.039
41567,443,"H11",8,11,95,16,"Day",6,30,0.557,0.039
41568,443,"H12",8,12,96,16,"Day",6,30,0.478,0.038
41569,444,"A1",1,1,1,17,"Day",9,32,0.364,0.037
41570,444,"A2",1,2,2,17,"Day",9,32,0.358,0.037
41571,444,"A3",1,3,3,17,"Day",9,32,0.345,0.037
41572,444,"A4",1,4,4,17,"Day",9,32,0.362,0.037
41573,444,"A5",1,5,5,17,"Day",9,32,0.391,0.037
41574,444,"A6",1,6,6,17,"Day",9,32,0.352,0.035
41575,444,"A7",1,7,7,17,"Day",9,32,0.484,0.038
41576,444,"A8",1,8,8,17,"Day",9,32,0.409,0.038
41577,444,"A9",1,9,9,17,"Day",9,32,0.422,0.039
41578,444,"A10",1,10,10,17,"Day",9,32,0.428,0.039
41579,444,"A11",1,11,11,17,"Day",9,32,0.46,0.04
