"Day","Shift","Run","MfgPlate","Mean450","SD450","CV450","Median450","Range450","RelRange450","Mean650","SD650","CV650","Median650","Rang650","RelRange650"
16,"Day",1,189,0.498020833333333,0.0435621707367556,8.74705791827763,0.4965,0.2,40.1589625601339,0.0391041666666667,0.00205441330678316,5.25369412496493,0.039,0.013,33.2445391582312
16,"Day",2,203,0.63990625,0.0371169072341915,5.800366418392,0.6425,0.177,27.6603018020218,0.0403958333333333,0.00229176634551957,5.67327408896027,0.04,0.016,39.6080453842187
16,"Day",3,6,0.604479166666667,0.0708630969459558,11.723000701037,0.601,0.438,72.459072893331,0.0401458333333333,0.00178873178635277,4.45558514504063,0.04,0.008,19.9273482096523
16,"Day",4,555,0.666916666666667,0.113869885734521,17.0740800801482,0.646,0.568,85.1680619767587,0.0397604166666667,0.0023067169272488,5.80154113219504,0.04,0.012,30.1807702384071
16,"Day",5,592,0.566895833333333,0.0339099361829217,5.98168732049628,0.562,0.162,28.5766785491162,0.03990625,0.00246268199968631,6.17116867579967,0.04,0.013,32.5763508222396
16,"Day",6,443,0.4645,0.0402633436528223,8.66810412332019,0.459,0.222,47.7933261571582,0.0374479166666667,0.00132084336428755,3.52714778780542,0.038,0.007,18.692628650904
16,"Day",7,82,0.506302083333333,0.056391697744982,11.1379549089976,0.4995,0.308,60.8332476082708,0.0383020833333333,0.00132283421141018,3.45368736185416,0.038,0.007,18.2757682893663
16,"Day",8,74,0.5115625,0.0411034157883951,8.03487663548346,0.515,0.22,43.0054978619426,0.0382604166666667,0.00130782898984029,3.41822986726566,0.0385,0.006,15.6820038115981
16,"Day",9,517,0.61153125,0.046564941211173,7.61448269588398,0.6095,0.227,37.1199345904236,0.0396770833333333,0.00224543884664782,5.65928404510871,0.0395,0.016,40.3255447624048
16,"Day",10,91,0.435041666666667,0.0433137675126553,9.95623427165718,0.433,0.267,61.3734316636337,0.0363541666666667,0.00178873178635277,4.92029373896464,0.036,0.011,30.2578796561604
16,"Day",11,321,0.500302083333333,0.0382815387117649,7.65168484942311,0.5005,0.208,41.5748818422203,0.0377604166666667,0.0025700493202995,6.80619957927592,0.037,0.019,50.3172413793103
16,"Day",12,208,0.626708333333333,0.0573555699431953,9.15187606300571,0.627,0.342,54.5708397048069,0.0390104166666667,0.00179762879879179,4.6080738233381,0.039,0.00799999999999999,20.5073431241655
16,"Day",13,213,0.576052083333333,0.0412862586523503,7.16710517101975,0.5765,0.194,33.6775103524349,0.0396145833333333,0.00232772665996435,5.87593371960498,0.039,0.014,35.3405206415987
16,"Day",14,165,0.444458333333333,0.0387800590826799,8.72524062983329,0.4425,0.215,48.3734883284897,0.0373333333333333,0.0018955164088291,5.07727609507793,0.037,0.013,34.8214285714286
16,"Evening",1,449,0.403479166666667,0.0333368704263697,8.2623523543437,0.4,0.203,50.3123870501368,0.0357083333333333,0.00175269216480288,4.90835612080152,0.035,0.007,19.6032672112019
16,"Evening",2,404,0.405729166666667,0.0462782156701621,11.4061840932877,0.401,0.222,54.7163029525032,0.0365104166666667,0.0013376711236652,3.66380678664363,0.037,0.006,16.4336661911555
16,"Evening",3,72,0.513458333333333,0.0509703560217354,9.92687287609875,0.5175,0.24,46.741864805648,0.03809375,0.00165483740654641,4.34411788428919,0.038,0.008,21.0008203445447
16,"Evening",4,226,0.610510416666667,0.0434656536617778,7.11955971187132,0.6145,0.251,41.1131396201948,0.0412083333333333,0.00395744911638443,9.60351656149913,0.04,0.024,58.2406471183013
16,"Evening",5,364,0.4371875,0.0371453227203641,8.49642835633776,0.44,0.187,42.7734095782702,0.0360104166666667,0.00147608865563632,4.09906019499817,0.036,0.006,16.661845530807
16,"Evening",6,149,0.4160625,0.0411847729909464,9.89869863084186,0.4145,0.336,80.7570977917981,0.03584375,0.00207404067868547,5.78633842353402,0.036,0.015,41.848299912816
16,"Evening",7,307,0.524625,0.0393727798037386,7.50493777531353,0.5275,0.187,35.6445079818918,0.03778125,0.00148113132435986,3.92028142096903,0.038,0.006,15.8808933002481
16,"Evening",8,500,0.46990625,0.0296729819071686,6.31465997891465,0.466,0.172,36.6030458203099,0.0373333333333333,0.00192308232118001,5.15111336030359,0.037,0.012,32.1428571428571
16,"Evening",9,174,0.444697916666667,0.034774497549563,7.81980221769939,0.4435,0.17,38.2281979808391,0.0367604166666667,0.00131184716429016,3.56864062827587,0.037,0.006,16.3219042221593
16,"Evening",10,323,0.53359375,0.0328897930495481,6.16382651587432,0.529,0.132,24.7379209370424,0.0386041666666667,0.00204414010574858,5.29512817463205,0.038,0.012,31.0847274689692
16,"Evening",11,168,0.49146875,0.051676718391208,10.5147516278925,0.494,0.237,48.222801551472,0.0376458333333333,0.00147240702801241,3.91120848614255,0.038,0.007,18.5943552850028
16,"Evening",12,496,0.48903125,0.0359023392068862,7.34152249102407,0.489,0.184,37.6254073742731,0.0380729166666667,0.00143816250942262,3.77738990162987,0.038,0.00899999999999999,23.6388508891929
16,"Evening",13,581,0.625083333333333,0.0406936350038254,6.51011358546733,0.6245,0.206,32.9556059192108,0.0391979166666667,0.00144819155222292,3.69456255682701,0.039,0.00799999999999999,20.409247940473
16,"Evening",14,11,0.712427083333333,0.0528723875386301,7.42144547498792,0.712,0.383,53.7598877078063,0.0413125,0.00139406637310839,3.37444205290987,0.041,0.006,14.5234493192133
17,"Day",1,328,0.51928125,0.0424603104148606,8.17674630363807,0.521,0.256,49.2989107540471,0.0382604166666667,0.00254742301848117,6.65811624759576,0.038,0.025,65.3416825483256
17,"Day",2,410,0.465572916666667,0.0422054485860638,9.06527142692052,0.4645,0.209,44.8909273968005,0.03684375,0.00165005980752852,4.47853382874577,0.037,0.006,16.2849872773537
17,"Day",3,156,0.550729166666667,0.0466192820208586,8.46501054284552,0.549,0.244,44.304898808398,0.0387708333333333,0.00153882502453669,3.96902746790765,0.039,0.007,18.0548092423428
17,"Day",4,343,0.417864583333333,0.0309497452728797,7.40664476180095,0.416,0.178,42.5975320952262,0.0368333333333333,0.00154692677788587,4.19980120692996,0.037,0.013,35.2941176470588
17,"Day",5,34,0.586822916666667,0.0456736696672951,7.78321165893375,0.591,0.328,55.8942043134819,0.0392916666666667,0.00148619377263685,3.78246559313727,0.039,0.007,17.8154825026511
17,"Day",6,514,0.60553125,0.0452182899942048,7.46754027875602,0.611,0.2,33.0288486349796,0.039875,0.00215821563724344,5.41245300876098,0.04,0.017,42.6332288401254
17,"Day",7,227,0.489427083333333,0.0459417811884991,9.38684898179401,0.484,0.376,76.8245184633394,0.0409270833333333,0.0112176972884875,27.408982939547,0.038,0.089,217.459913463986
17,"Day",8,488,0.4845,0.031808638350049,6.56525043344666,0.4855,0.157,32.4045407636739,0.0376666666666667,0.00147017125151185,3.90310951728811,0.038,0.008,21.2389380530973
17,"Day",9,444,0.44515625,0.0450945972081847,10.1300604469071,0.441,0.209,46.949806949807,0.0371770833333333,0.0013916653535029,3.74334194273686,0.037,0.007,18.8288035864388
17,"Day",10,166,0.451208333333333,0.0355177988491365,7.87170719714909,0.4515,0.166,36.7901006556469,0.03709375,0.00141479494515711,3.81410600210846,0.037,0.007,18.8711036225779
17,"Day",11,129,0.546895833333333,0.0389018952769701,7.11321844232435,0.543,0.188,34.3758333015885,0.0380729166666667,0.00145995523843905,3.83462935403963,0.038,0.00899999999999999,23.6388508891929
17,"Day",12,582,0.5916875,0.0346556936918475,5.8570941065761,0.5875,0.197,33.2946023027358,0.0390729166666667,0.00154405339195022,3.95172289062173,0.039,0.00799999999999999,20.4745401226339
17,"Day",13,150,0.43925,0.0476053955367512,10.8378817385888,0.4345,0.202,45.9874786568014,0.0370520833333333,0.00191046862075178,5.15617058173097,0.037,0.012,32.3868428450942
17,"Day",14,298,0.44640625,0.0487143290548393,10.9125553360508,0.44,0.242,54.2107105355268,0.0376041666666667,0.00182658246700551,4.85739381807559,0.037,0.008,21.2742382271468
17,"Evening",1,32,0.631583333333333,0.0647599074585124,10.2535808088422,0.618,0.39,61.7495711835334,0.03990625,0.00229451577278932,5.74976544473438,0.04,0.017,42.5998433829287
17,"Evening",2,147,0.480302083333333,0.0329657301456389,6.86354094424372,0.479,0.169,35.1861892472185,0.0372708333333333,0.00146164411153055,3.92168347420159,0.037,0.008,21.4645053102292
17,"Evening",3,518,0.674260416666667,0.0423527156381952,6.28135874378832,0.681,0.258,38.2641474455036,0.04059375,0.00159985607905343,3.94113891683678,0.04,0.007,17.2440338722094
17,"Evening",4,114,0.596395833333333,0.0477565050221415,8.00751822078035,0.604,0.243,40.7447514584134,0.0395,0.00172900945174124,4.37723911833224,0.039,0.007,17.7215189873418
17,"Evening",5,489,0.5246875,0.043069909510738,8.20867840585834,0.5245,0.219,41.7391304347826,0.0377395833333333,0.00128345579274466,3.40082131116443,0.038,0.005,13.2486889318244
17,"Evening",6,355,0.509760416666667,0.0398808078869937,7.82344148017123,0.513,0.196,38.4494349878415,0.0383958333333333,0.00158598577458721,4.13061948888692,0.038,0.007,18.2311448724905
17,"Evening",7,527,0.520802083333333,0.0539856939707991,10.3658751949051,0.509,0.225,43.2025921555293,0.03884375,0.00172491418550849,4.44064794338469,0.039,0.00799999999999999,20.5953338696701
17,"Evening",8,455,0.592645833333333,0.0393788559793909,6.64458497209113,0.589,0.187,31.55341512286,0.039125,0.00146718491641217,3.74999339658061,0.039,0.00600000000000001,15.335463258786
17,"Evening",9,185,0.547229166666667,0.0439203775189092,8.02595698369682,0.5415,0.268,48.9739977919062,0.0387395833333333,0.00149557094654194,3.86057571573074,0.039,0.01,25.8133906964238
17,"Evening",10,283,0.499802083333333,0.051248952706458,10.253849356662,0.492,0.259,51.8205122861133,0.03784375,0.00143877232023475,3.80187566040561,0.038,0.007,18.4971098265896
17,"Evening",11,260,0.517541666666667,0.0383951522890357,7.41875577599918,0.5155,0.199,38.4510103856372,0.0380416666666667,0.00171013490798497,4.49542582602841,0.038,0.008,21.0295728368018
17,"Evening",12,210,0.68646875,0.0559904039005557,8.15629318895518,0.6885,0.304,44.2846087312787,0.04053125,0.00142867715774161,3.52487810699548,0.041,0.007,17.2706245181187
17,"Evening",13,438,0.483520833333333,0.0468805827084916,9.69566965404626,0.476,0.249,51.4972639924167,0.0376145833333333,0.00143174381468096,3.80635298281286,0.038,0.007,18.6098033785655
17,"Evening",14,530,0.475583333333333,0.0388870609428371,8.17670810082435,0.472,0.192,40.3714736288768,0.0377604166666667,0.00300786614927091,7.96565931944849,0.037,0.029,76.8
18,"Day",1,234,0.605416666666667,0.0404640624613643,6.68367170731414,0.602,0.255,42.1197522367516,0.0396875,0.00159810743331638,4.02672739103339,0.04,0.007,17.6377952755905
18,"Day",2,263,0.5870625,0.0434314493135295,7.39809633787365,0.5795,0.264,44.9696582561482,0.0387604166666667,0.00141974639445269,3.66287701874383,0.039,0.006,15.4797097554421
18,"Day",3,47,0.544822916666667,0.0451808051445387,8.29275049973369,0.5465,0.41,75.253809532914,0.0382708333333333,0.00275863874389131,7.20820139938939,0.038,0.021,54.8720740337507
18,"Day",4,484,0.519645833333333,0.0430837566574608,8.29098472340183,0.5165,0.34,65.4291785270417,0.0381354166666667,0.00167721443042148,4.39804931222239,0.038,0.011,28.8445779841573
18,"Day",5,393,0.498427083333333,0.0403476327595343,8.09499204772366,0.4975,0.196,39.3237058245731,0.0373854166666667,0.00130883468994905,3.50092310490691,0.037,0.006,16.0490387294511
18,"Day",6,354,0.526822916666667,0.0375973108757491,7.13661264275217,0.5315,0.208,39.4819574888779,0.0377916666666667,0.00112312221453052,2.97187796568163,0.038,0.005,13.2304299889746
18,"Day",7,242,0.476541666666667,0.0331950905268794,6.96583170975873,0.475,0.167,35.0441549357349,0.0373541666666667,0.00145803881737849,3.90328294669087,0.038,0.007,18.739542665923
18,"Day",8,529,0.517927083333333,0.035076231205961,6.7724265315908,0.5125,0.176,33.9816174252328,0.0378645833333333,0.00138122593652136,3.64780439906603,0.038,0.006,15.8459422283356
18,"Day",9,144,0.4786875,0.0477520597516622,9.9756228753962,0.476,0.224,46.7946207076642,0.03734375,0.00153436511814805,4.10876014901569,0.038,0.007,18.744769874477
18,"Day",10,601,0.664208333333333,0.0366760833203233,5.52177403982034,0.661,0.171,25.7449344457688,0.0398541666666667,0.00178873178635277,4.48819266831851,0.04,0.012,30.1097752221641
18,"Day",11,329,0.52721875,0.0415297491659831,7.87713812643862,0.5265,0.225,42.6767826447751,0.0384583333333333,0.001521195282572,3.95543735446673,0.038,0.00799999999999999,20.8017334777898
18,"Day",12,97,0.48171875,0.0443632619760754,9.2093699853027,0.486,0.269,55.8417126175803,0.0373020833333333,0.00148053896066098,3.96905166778704,0.038,0.007,18.7657079028204
18,"Day",13,119,0.576958333333333,0.0470124097092105,8.14831973005742,0.579,0.229,39.690907777858,0.0388958333333333,0.00134930131367598,3.46901248293771,0.039,0.00600000000000001,15.4258168184253
18,"Day",14,350,0.4305,0.0467954113809868,10.8700142580689,0.424,0.243,56.4459930313589,0.03721875,0.00142314052270618,3.82371928854725,0.037,0.008,21.4945424013434
18,"Evening",1,579,0.687354166666667,0.0470875956772765,6.85055797444692,0.687,0.231,33.6071287848938,0.04053125,0.00157582476316706,3.88792539871596,0.04,0.008,19.7378565921357
18,"Evening",2,425,0.45128125,0.0555782432109999,12.3156553060868,0.443,0.329,72.9035385361124,0.0378020833333333,0.00228321007478813,6.0399054058876,0.038,0.018,47.6164232570956
18,"Evening",3,240,0.541166666666667,0.0457675285182264,8.45719652323247,0.54,0.246,45.4573452417616,0.0385208333333333,0.00142148304073166,3.6901668986003,0.039,0.006,15.5759870200108
18,"Evening",4,268,0.48875,0.0478240195101297,9.78496562867103,0.487,0.272,55.6521739130435,0.0374270833333333,0.00147787038578929,3.94866565643673,0.038,0.007,18.7030336765934
18,"Evening",5,526,0.768979166666667,0.0426039235076491,5.54032220304829,0.764,0.238,30.9501232694861,0.041875,0.00190428878836002,4.54755531548662,0.042,0.013,31.044776119403
18,"Evening",6,267,0.530541666666667,0.0378937341485278,7.14246147463022,0.5315,0.207,39.0167281866017,0.0404791666666667,0.00444375177350867,10.9778736556056,0.039,0.028,69.1713844570252
18,"Evening",7,172,0.489020833333333,0.0368181817689566,7.5289597618963,0.4895,0.162,33.1274229966344,0.0373125,0.00159150706465353,4.26534556691064,0.037,0.012,32.1608040201005
18,"Evening",8,450,0.4809375,0.0529505852062488,11.0098682690056,0.4755,0.234,48.6549707602339,0.0374479166666667,0.00156857153699366,4.18867503620005,0.038,0.008,21.3630041724618
18,"Evening",9,142,0.53071875,0.0373829972961252,7.0438433343697,0.528,0.155,29.2056762644998,0.0374791666666667,0.00166055898430344,4.43061874633492,0.037,0.008,21.3451917732073
18,"Evening",10,357,0.51534375,0.0460882056210526,8.94319677323196,0.5115,0.257,49.8696258565278,0.0374895833333333,0.00132183916265551,3.52588384592746,0.038,0.006,16.0044456793554
18,"Evening",11,426,0.472177083333333,0.0554003600200475,11.7329624785999,0.4645,0.374,79.2075713119636,0.03803125,0.00195449885890826,5.13919174076124,0.038,0.01,26.2941659819227
18,"Evening",12,395,0.496645833333333,0.0403351692347136,8.1215156813048,0.4965,0.215,43.2904064767817,0.0372083333333333,0.00136046947521157,3.65635693225955,0.037,0.007,18.8129899216125
18,"Evening",13,182,0.54621875,0.0472445381137222,8.64938051169466,0.5445,0.304,55.655357858001,0.0386458333333333,0.00210752619596215,5.45343705693709,0.038,0.014,36.2264150943396
18,"Evening",14,274,0.4515625,0.0326521741034837,7.23093128935279,0.451,0.175,38.7543252595156,0.0368229166666667,0.00152863745084973,4.15132094148723,0.037,0.006,16.2942008486563
19,"Day",1,383,0.669114583333333,0.0458636124065959,6.85437345844665,0.667,0.28,41.8463454502997,0.0407708333333333,0.00170126372018392,4.17274698869843,0.041,0.009,22.0746039856924
19,"Day",2,155,0.668697916666667,0.0494543106080683,7.3956130825992,0.6665,0.259,38.7319884726225,0.03959375,0.00149791521789453,3.78321128434292,0.039,0.007,17.6795580110497
19,"Day",3,177,0.63475,0.0634532567286635,9.99657451416519,0.624,0.301,47.4202441906262,0.04196875,0.00414336025594279,9.87248906851596,0.041,0.03,71.481757259866
19,"Day",4,591,0.639916666666667,0.0392521314652008,6.13394423209284,0.636,0.187,29.2225550201849,0.0399583333333333,0.00166649121883559,4.17057239333204,0.04,0.009,22.5234619395203
19,"Day",5,28,0.5744375,0.0517755911806448,9.01326796747162,0.5685,0.264,45.9580023936459,0.0390833333333333,0.00194485375808848,4.97617166248651,0.039,0.017,43.4968017057569
19,"Day",6,186,0.58296875,0.0494799168456519,8.4875761943761,0.582,0.284,48.7161618868936,0.0393020833333333,0.00157024833213139,3.9953310332524,0.039,0.00899999999999999,22.8995494301617
19,"Day",7,280,0.541666666666667,0.0627227259522192,11.5795801757943,0.5305,0.388,71.6307692307692,0.0386770833333333,0.00152519052591828,3.94339591942243,0.0385,0.01,25.8551036897387
19,"Day",8,549,0.428927083333333,0.0278213264626321,6.48626014622891,0.429,0.128,29.8419020326882,0.0366041666666667,0.00151121538167945,4.12853376895922,0.037,0.007,19.1235059760956
19,"Day",9,15,0.691822916666667,0.0418319934957033,6.0466331033464,0.699,0.262,37.8709628848905,0.04025,0.00167332005306815,4.15731690203268,0.04,0.00799999999999999,19.8757763975155
19,"Day",10,445,0.440135416666667,0.0376922775258768,8.56379107396913,0.4405,0.169,38.397273566374,0.0374583333333333,0.0029052281970945,7.75589285097532,0.037,0.027,72.0800889877642
19,"Day",11,319,0.56075,0.0393978359010265,7.02591812769085,0.558,0.205,36.5581810075791,0.0382708333333333,0.00188332945194446,4.92105681509711,0.038,0.01,26.1295590636908
19,"Day",12,532,0.48528125,0.0359267392356343,7.40328195981903,0.479,0.196,40.3889497069998,0.03740625,0.00153950179911349,4.11562719896673,0.037,0.009,24.0601503759399
19,"Day",13,461,0.530479166666667,0.03846802613974,7.25156208894286,0.529,0.207,39.0213250598908,0.0381145833333333,0.00189664408151077,4.97616375580852,0.038,0.00899999999999999,23.6130090188576
19,"Day",14,418,0.407333333333333,0.0385922453805006,9.47436465969737,0.4065,0.247,60.6382978723404,0.0360833333333333,0.00135076326701194,3.74345478155734,0.036,0.007,19.3995381062356
19,"Evening",1,254,0.5365625,0.0371026492173722,6.91487929502568,0.533,0.211,39.3244030285381,0.0383854166666667,0.00151045334196248,3.93496664391853,0.039,0.007,18.236092265943
19,"Evening",2,194,0.501166666666667,0.0331045128635028,6.60548976325298,0.502,0.147,29.3315596940472,0.0382291666666667,0.001605773574303,4.20038864122855,0.038,0.00899999999999999,23.5422343324251
19,"Evening",3,330,0.518208333333333,0.0449029167184556,8.66503177006461,0.507,0.264,50.9447615984562,0.0380416666666667,0.00149325970996458,3.92532672937021,0.038,0.007,18.4008762322015
19,"Evening",4,273,0.412979166666667,0.0441254143661276,10.6846586771635,0.412,0.206,49.8814508399334,0.036375,0.00139359436822839,3.83118726660726,0.036,0.007,19.2439862542955
19,"Evening",5,539,0.44834375,0.0326979246484512,7.29304794556658,0.45,0.175,39.0325503589601,0.03740625,0.00149087134536185,3.98562097339843,0.037,0.008,21.3868003341688
19,"Evening",6,211,0.714489583333333,0.0506841602562102,7.09375775917566,0.717,0.31,43.3876164511379,0.0414270833333333,0.00182811258242896,4.41284405112347,0.041,0.009,21.7249182801106
19,"Evening",7,104,0.589822916666667,0.0514928701843718,8.73022541670291,0.5865,0.3,50.8627236282076,0.03940625,0.00138090835855854,3.50428766644515,0.0395,0.008,20.3013481363997
19,"Evening",8,235,0.486395833333333,0.0402216174310772,8.26931784251383,0.485,0.229,47.0809954169701,0.0375833333333333,0.00139673805453365,3.71637619831571,0.038,0.006,15.9645232815964
19,"Evening",9,332,0.491270833333333,0.037932205221717,7.72124104424077,0.488,0.199,40.5071879903312,0.0379479166666667,0.00140202704130891,3.69460872812668,0.038,0.006,15.8111446609937
19,"Evening",10,531,0.43371875,0.0300254990317441,6.92280401337135,0.432,0.126,29.0510843720729,0.0396666666666667,0.00325306872665655,8.20101359661315,0.039,0.016,40.3361344537815
19,"Evening",11,48,0.461166666666667,0.040570839065222,8.79743528700151,0.462,0.275,59.6313697144922,0.0374270833333333,0.00147073051427311,3.92958890537763,0.037,0.008,21.3748956303924
19,"Evening",12,209,0.666989583333333,0.0460268788270659,6.90068930267889,0.6705,0.22,32.9840233636832,0.0410625,0.0020509946239248,4.99481186952766,0.041,0.009,21.9178082191781
19,"Evening",13,118,0.528666666666667,0.0500195049674923,9.4614448236114,0.526,0.245,46.3430012610341,0.0381979166666667,0.00141881931394171,3.71438925929655,0.038,0.006,15.7076629397327
19,"Evening",14,569,0.395791666666667,0.0428414252715552,10.8242363040038,0.3915,0.267,67.459732603432,0.0369479166666667,0.00190495084432597,5.15577335932601,0.037,0.013,35.1846630955737
20,"Day",1,540,0.466645833333333,0.0374067202424677,8.0160836271193,0.4675,0.166,35.5730166525291,0.0377708333333333,0.00138015381802302,3.65402003668532,0.038,0.006,15.8852730281302
20,"Day",2,457,0.639208333333333,0.0438766012853192,6.86420983539314,0.634,0.199,31.132259956978,0.0396979166666667,0.00148053896066098,3.72951299458027,0.04,0.006,15.1141432694831
20,"Day",3,93,0.56203125,0.0476737714770093,8.48240582298748,0.562,0.271,48.21795941062,0.0395,0.00160262941837206,4.05728966676472,0.04,0.011,27.8481012658228
20,"Day",4,259,0.539354166666667,0.0308660873917831,5.72278649158171,0.538,0.19,35.2273166209587,0.03871875,0.00176934793222338,4.56974445771979,0.039,0.00899999999999999,23.2445520581114
20,"Day",5,560,0.5611875,0.0695497266255174,12.3933135762143,0.547,0.404,71.9901993540483,0.0386354166666667,0.00159023197027926,4.11599539355106,0.039,0.007,18.1180911296846
20,"Day",6,345,0.4589375,0.0412322848722876,8.98429195092743,0.455,0.193,42.053656543647,0.03790625,0.00162919499010692,4.29795875378576,0.038,0.014,36.9332234130256
20,"Day",7,291,0.478177083333333,0.0473210745955456,9.89614020514624,0.4745,0.23,48.099335584359,0.0389583333333333,0.00229377494728056,5.88776457055972,0.039,0.017,43.6363636363636
20,"Day",8,197,0.47503125,0.033660988860291,7.08605778257556,0.474,0.186,39.155318729031,0.038875,0.00213368966322363,5.48859077356561,0.039,0.011,28.2958199356913
20,"Day",9,215,0.678770833333333,0.0469639232573185,6.91896601194342,0.6835,0.262,38.5991835732482,0.0405833333333333,0.00132717877799938,3.27025571580956,0.041,0.005,12.3203285420944
20,"Day",10,571,0.376135416666667,0.0429968468346145,11.4312146448891,0.3705,0.247,65.6678390428979,0.03634375,0.00143510956852925,3.94871076465486,0.036,0.006,16.5090283748925
20,"Day",11,513,0.618114583333333,0.0459062820587351,7.42682397350573,0.62,0.203,32.8418072431285,0.0397395833333333,0.0016685625182153,4.19874185448673,0.04,0.007,17.6146788990826
20,"Day",12,195,0.456104166666667,0.0387959518144997,8.50594110946871,0.4565,0.236,51.7425661170237,0.0378229166666667,0.00136107381498013,3.59854272206258,0.038,0.007,18.5072982649408
20,"Day",13,333,0.480020833333333,0.0451173858814086,9.39904744719246,0.4745,0.25,52.0810728701011,0.0386770833333333,0.00323303602358906,8.35904816225558,0.038,0.03,77.5653110692163
20,"Day",14,297,0.429135416666667,0.0479624018957979,11.176519120316,0.42,0.241,56.1594290846421,0.0374479166666667,0.00149996344984709,4.00546567970295,0.037,0.008,21.3630041724618
20,"Evening",1,494,0.496739583333333,0.0410761154294309,8.26914480094232,0.4925,0.189,38.0481053536603,0.0384375,0.00133623587580542,3.47638601835556,0.039,0.00600000000000001,15.609756097561
20,"Evening",2,103,0.662979166666667,0.0688013125894782,10.3775979772333,0.6555,0.435,65.6129214718914,0.041375,0.00198547356143513,4.79872764093082,0.041,0.011,26.5861027190332
20,"Evening",3,570,0.4126875,0.0579597523695266,14.0444652114558,0.4,0.291,70.513402998637,0.036875,0.00141607314708483,3.84019836497581,0.037,0.006,16.271186440678
20,"Evening",4,416,0.403989583333333,0.0433765628668334,10.7370498290901,0.4015,0.222,54.9519119201712,0.0388125,0.00383971627241279,9.89298878560462,0.038,0.023,59.2592592592593
20,"Evening",5,556,0.768989583333333,0.170245426233743,22.1388468613295,0.7385,0.71,92.3289489725424,0.0418958333333333,0.00310340786086476,7.40743795731022,0.041,0.014,33.4162108403779
20,"Evening",6,59,0.581572916666667,0.0445304732542291,7.65690285398075,0.58,0.333,57.2585122960362,0.0418958333333333,0.00246012052193711,5.87199328955651,0.041,0.012,28.6424664346097
20,"Evening",7,37,0.531239583333333,0.0464104672385255,8.73625924998225,0.529,0.381,71.7190533147709,0.0384895833333333,0.00177701578150541,4.6168745608801,0.039,0.011,28.5791610284168
