"MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow"
23,6,11,5,292,"B",2,3,5
23,6,11,6,292,"B",2,3,6
23,6,11,7,292,"B",2,3,7
23,6,11,8,292,"B",2,3,8
23,6,12,1,292,"B",2,4,1
23,6,12,2,292,"B",2,4,2
23,6,12,3,292,"B",2,4,3
23,6,12,4,292,"B",2,4,4
23,6,12,5,292,"B",2,4,5
23,6,12,6,292,"B",2,4,6
23,6,12,7,292,"B",2,4,7
23,6,12,8,292,"B",2,4,8
24,1,1,1,80,"A",4,7,1
24,1,1,2,80,"A",4,7,2
24,1,1,3,80,"A",4,7,3
24,1,1,4,80,"A",4,7,4
24,1,1,5,80,"A",4,7,5
24,1,1,6,80,"A",4,7,6
24,1,1,7,80,"A",4,7,7
24,1,1,8,80,"A",4,7,8
24,1,2,1,80,"A",4,8,1
24,1,2,2,80,"A",4,8,2
24,1,2,3,80,"A",4,8,3
24,1,2,4,80,"A",4,8,4
24,1,2,5,80,"A",4,8,5
24,1,2,6,80,"A",4,8,6
24,1,2,7,80,"A",4,8,7
24,1,2,8,80,"A",4,8,8
24,2,3,1,288,"B",1,1,1
24,2,3,2,288,"B",1,1,2
24,2,3,3,288,"B",1,1,3
24,2,3,4,288,"B",1,1,4
24,2,3,5,288,"B",1,1,5
24,2,3,6,288,"B",1,1,6
24,2,3,7,288,"B",1,1,7
24,2,3,8,288,"B",1,1,8
24,2,4,1,288,"B",1,2,1
24,2,4,2,288,"B",1,2,2
24,2,4,3,288,"B",1,2,3
24,2,4,4,288,"B",1,2,4
24,2,4,5,288,"B",1,2,5
24,2,4,6,288,"B",1,2,6
24,2,4,7,288,"B",1,2,7
24,2,4,8,288,"B",1,2,8
24,3,5,1,158,"B",3,5,1
24,3,5,2,158,"B",3,5,2
24,3,5,3,158,"B",3,5,3
24,3,5,4,158,"B",3,5,4
24,3,5,5,158,"B",3,5,5
24,3,5,6,158,"B",3,5,6
24,3,5,7,158,"B",3,5,7
24,3,5,8,158,"B",3,5,8
24,3,6,1,158,"B",3,6,1
24,3,6,2,158,"B",3,6,2
24,3,6,3,158,"B",3,6,3
24,3,6,4,158,"B",3,6,4
24,3,6,5,158,"B",3,6,5
24,3,6,6,158,"B",3,6,6
24,3,6,7,158,"B",3,6,7
24,3,6,8,158,"B",3,6,8
24,4,7,1,59,"A",4,7,1
24,4,7,2,59,"A",4,7,2
24,4,7,3,59,"A",4,7,3
24,4,7,4,59,"A",4,7,4
24,4,7,5,59,"A",4,7,5
24,4,7,6,59,"A",4,7,6
24,4,7,7,59,"A",4,7,7
24,4,7,8,59,"A",4,7,8
24,4,8,1,59,"A",4,8,1
24,4,8,2,59,"A",4,8,2
24,4,8,3,59,"A",4,8,3
24,4,8,4,59,"A",4,8,4
24,4,8,5,59,"A",4,8,5
24,4,8,6,59,"A",4,8,6
24,4,8,7,59,"A",4,8,7
24,4,8,8,59,"A",4,8,8
24,5,9,1,40,"A",5,9,1
24,5,9,2,40,"A",5,9,2
24,5,9,3,40,"A",5,9,3
24,5,9,4,40,"A",5,9,4
24,5,9,5,40,"A",5,9,5
24,5,9,6,40,"A",5,9,6
24,5,9,7,40,"A",5,9,7
24,5,9,8,40,"A",5,9,8
24,5,10,1,40,"A",5,10,1
24,5,10,2,40,"A",5,10,2
24,5,10,3,40,"A",5,10,3
24,5,10,4,40,"A",5,10,4
24,5,10,5,40,"A",5,10,5
24,5,10,6,40,"A",5,10,6
24,5,10,7,40,"A",5,10,7
24,5,10,8,40,"A",5,10,8
24,6,11,1,206,"B",3,5,1
24,6,11,2,206,"B",3,5,2
24,6,11,3,206,"B",3,5,3
24,6,11,4,206,"B",3,5,4
24,6,11,5,206,"B",3,5,5
24,6,11,6,206,"B",3,5,6
24,6,11,7,206,"B",3,5,7
24,6,11,8,206,"B",3,5,8
24,6,12,1,206,"B",3,6,1
24,6,12,2,206,"B",3,6,2
24,6,12,3,206,"B",3,6,3
24,6,12,4,206,"B",3,6,4
24,6,12,5,206,"B",3,6,5
24,6,12,6,206,"B",3,6,6
24,6,12,7,206,"B",3,6,7
24,6,12,8,206,"B",3,6,8
25,1,1,1,287,"B",5,9,1
25,1,1,2,287,"B",5,9,2
25,1,1,3,287,"B",5,9,3
25,1,1,4,287,"B",5,9,4
25,1,1,5,287,"B",5,9,5
25,1,1,6,287,"B",5,9,6
25,1,1,7,287,"B",5,9,7
25,1,1,8,287,"B",5,9,8
25,1,2,1,287,"B",5,10,1
25,1,2,2,287,"B",5,10,2
25,1,2,3,287,"B",5,10,3
25,1,2,4,287,"B",5,10,4
25,1,2,5,287,"B",5,10,5
25,1,2,6,287,"B",5,10,6
25,1,2,7,287,"B",5,10,7
25,1,2,8,287,"B",5,10,8
25,2,3,1,45,"A",3,5,1
25,2,3,2,45,"A",3,5,2
25,2,3,3,45,"A",3,5,3
25,2,3,4,45,"A",3,5,4
25,2,3,5,45,"A",3,5,5
25,2,3,6,45,"A",3,5,6
25,2,3,7,45,"A",3,5,7
25,2,3,8,45,"A",3,5,8
25,2,4,1,45,"A",3,6,1
25,2,4,2,45,"A",3,6,2
25,2,4,3,45,"A",3,6,3
25,2,4,4,45,"A",3,6,4
25,2,4,5,45,"A",3,6,5
25,2,4,6,45,"A",3,6,6
25,2,4,7,45,"A",3,6,7
25,2,4,8,45,"A",3,6,8
25,3,5,1,61,"A",4,7,1
25,3,5,2,61,"A",4,7,2
25,3,5,3,61,"A",4,7,3
25,3,5,4,61,"A",4,7,4
25,3,5,5,61,"A",4,7,5
25,3,5,6,61,"A",4,7,6
25,3,5,7,61,"A",4,7,7
25,3,5,8,61,"A",4,7,8
25,3,6,1,61,"A",4,8,1
25,3,6,2,61,"A",4,8,2
25,3,6,3,61,"A",4,8,3
25,3,6,4,61,"A",4,8,4
25,3,6,5,61,"A",4,8,5
25,3,6,6,61,"A",4,8,6
25,3,6,7,61,"A",4,8,7
25,3,6,8,61,"A",4,8,8
25,4,7,1,210,"B",5,9,1
25,4,7,2,210,"B",5,9,2
25,4,7,3,210,"B",5,9,3
25,4,7,4,210,"B",5,9,4
25,4,7,5,210,"B",5,9,5
25,4,7,6,210,"B",5,9,6
25,4,7,7,210,"B",5,9,7
25,4,7,8,210,"B",5,9,8
25,4,8,1,210,"B",5,10,1
25,4,8,2,210,"B",5,10,2
25,4,8,3,210,"B",5,10,3
25,4,8,4,210,"B",5,10,4
25,4,8,5,210,"B",5,10,5
25,4,8,6,210,"B",5,10,6
25,4,8,7,210,"B",5,10,7
25,4,8,8,210,"B",5,10,8
25,5,9,1,71,"A",5,9,1
25,5,9,2,71,"A",5,9,2
25,5,9,3,71,"A",5,9,3
25,5,9,4,71,"A",5,9,4
25,5,9,5,71,"A",5,9,5
25,5,9,6,71,"A",5,9,6
25,5,9,7,71,"A",5,9,7
25,5,9,8,71,"A",5,9,8
25,5,10,1,71,"A",5,10,1
25,5,10,2,71,"A",5,10,2
25,5,10,3,71,"A",5,10,3
25,5,10,4,71,"A",5,10,4
25,5,10,5,71,"A",5,10,5
25,5,10,6,71,"A",5,10,6
25,5,10,7,71,"A",5,10,7
25,5,10,8,71,"A",5,10,8
25,6,11,1,217,"B",3,5,1
25,6,11,2,217,"B",3,5,2
25,6,11,3,217,"B",3,5,3
25,6,11,4,217,"B",3,5,4
25,6,11,5,217,"B",3,5,5
25,6,11,6,217,"B",3,5,6
25,6,11,7,217,"B",3,5,7
25,6,11,8,217,"B",3,5,8
25,6,12,1,217,"B",3,6,1
25,6,12,2,217,"B",3,6,2
25,6,12,3,217,"B",3,6,3
25,6,12,4,217,"B",3,6,4
25,6,12,5,217,"B",3,6,5
25,6,12,6,217,"B",3,6,6
25,6,12,7,217,"B",3,6,7
25,6,12,8,217,"B",3,6,8
26,1,1,1,94,"A",5,9,1
26,1,1,2,94,"A",5,9,2
26,1,1,3,94,"A",5,9,3
26,1,1,4,94,"A",5,9,4
26,1,1,5,94,"A",5,9,5
26,1,1,6,94,"A",5,9,6
26,1,1,7,94,"A",5,9,7
26,1,1,8,94,"A",5,9,8
26,1,2,1,94,"A",5,10,1
26,1,2,2,94,"A",5,10,2
26,1,2,3,94,"A",5,10,3
26,1,2,4,94,"A",5,10,4
26,1,2,5,94,"A",5,10,5
26,1,2,6,94,"A",5,10,6
26,1,2,7,94,"A",5,10,7
26,1,2,8,94,"A",5,10,8
26,2,3,1,288,"B",5,9,1
26,2,3,2,288,"B",5,9,2
26,2,3,3,288,"B",5,9,3
26,2,3,4,288,"B",5,9,4
26,2,3,5,288,"B",5,9,5
26,2,3,6,288,"B",5,9,6
26,2,3,7,288,"B",5,9,7
26,2,3,8,288,"B",5,9,8
26,2,4,1,288,"B",5,10,1
26,2,4,2,288,"B",5,10,2
26,2,4,3,288,"B",5,10,3
26,2,4,4,288,"B",5,10,4
26,2,4,5,288,"B",5,10,5
26,2,4,6,288,"B",5,10,6
26,2,4,7,288,"B",5,10,7
26,2,4,8,288,"B",5,10,8
26,3,5,1,71,"A",4,7,1
26,3,5,2,71,"A",4,7,2
26,3,5,3,71,"A",4,7,3
26,3,5,4,71,"A",4,7,4
26,3,5,5,71,"A",4,7,5
26,3,5,6,71,"A",4,7,6
26,3,5,7,71,"A",4,7,7
26,3,5,8,71,"A",4,7,8
26,3,6,1,71,"A",4,8,1
26,3,6,2,71,"A",4,8,2
26,3,6,3,71,"A",4,8,3
26,3,6,4,71,"A",4,8,4
26,3,6,5,71,"A",4,8,5
26,3,6,6,71,"A",4,8,6
26,3,6,7,71,"A",4,8,7
26,3,6,8,71,"A",4,8,8
26,4,7,1,297,"B",2,3,1
26,4,7,2,297,"B",2,3,2
26,4,7,3,297,"B",2,3,3
26,4,7,4,297,"B",2,3,4
26,4,7,5,297,"B",2,3,5
26,4,7,6,297,"B",2,3,6
26,4,7,7,297,"B",2,3,7
26,4,7,8,297,"B",2,3,8
26,4,8,1,297,"B",2,4,1
26,4,8,2,297,"B",2,4,2
26,4,8,3,297,"B",2,4,3
26,4,8,4,297,"B",2,4,4
26,4,8,5,297,"B",2,4,5
26,4,8,6,297,"B",2,4,6
26,4,8,7,297,"B",2,4,7
26,4,8,8,297,"B",2,4,8
26,5,9,1,55,"A",4,7,1
26,5,9,2,55,"A",4,7,2
26,5,9,3,55,"A",4,7,3
26,5,9,4,55,"A",4,7,4
26,5,9,5,55,"A",4,7,5
26,5,9,6,55,"A",4,7,6
26,5,9,7,55,"A",4,7,7
26,5,9,8,55,"A",4,7,8
26,5,10,1,55,"A",4,8,1
26,5,10,2,55,"A",4,8,2
26,5,10,3,55,"A",4,8,3
26,5,10,4,55,"A",4,8,4
26,5,10,5,55,"A",4,8,5
26,5,10,6,55,"A",4,8,6
26,5,10,7,55,"A",4,8,7
26,5,10,8,55,"A",4,8,8
26,6,11,1,300,"B",3,5,1
26,6,11,2,300,"B",3,5,2
26,6,11,3,300,"B",3,5,3
26,6,11,4,300,"B",3,5,4
26,6,11,5,300,"B",3,5,5
26,6,11,6,300,"B",3,5,6
26,6,11,7,300,"B",3,5,7
26,6,11,8,300,"B",3,5,8
26,6,12,1,300,"B",3,6,1
26,6,12,2,300,"B",3,6,2
26,6,12,3,300,"B",3,6,3
26,6,12,4,300,"B",3,6,4
26,6,12,5,300,"B",3,6,5
26,6,12,6,300,"B",3,6,6
26,6,12,7,300,"B",3,6,7
26,6,12,8,300,"B",3,6,8
27,1,1,1,48,"A",3,5,1
27,1,1,2,48,"A",3,5,2
27,1,1,3,48,"A",3,5,3
27,1,1,4,48,"A",3,5,4
27,1,1,5,48,"A",3,5,5
27,1,1,6,48,"A",3,5,6
27,1,1,7,48,"A",3,5,7
27,1,1,8,48,"A",3,5,8
27,1,2,1,48,"A",3,6,1
27,1,2,2,48,"A",3,6,2
27,1,2,3,48,"A",3,6,3
27,1,2,4,48,"A",3,6,4
27,1,2,5,48,"A",3,6,5
27,1,2,6,48,"A",3,6,6
27,1,2,7,48,"A",3,6,7
27,1,2,8,48,"A",3,6,8
27,2,3,1,139,"B",2,3,1
27,2,3,2,139,"B",2,3,2
27,2,3,3,139,"B",2,3,3
27,2,3,4,139,"B",2,3,4
27,2,3,5,139,"B",2,3,5
27,2,3,6,139,"B",2,3,6
27,2,3,7,139,"B",2,3,7
27,2,3,8,139,"B",2,3,8
27,2,4,1,139,"B",2,4,1
27,2,4,2,139,"B",2,4,2
27,2,4,3,139,"B",2,4,3
27,2,4,4,139,"B",2,4,4
27,2,4,5,139,"B",2,4,5
27,2,4,6,139,"B",2,4,6
27,2,4,7,139,"B",2,4,7
27,2,4,8,139,"B",2,4,8
27,3,5,1,140,"B",3,5,1
27,3,5,2,140,"B",3,5,2
27,3,5,3,140,"B",3,5,3
27,3,5,4,140,"B",3,5,4
27,3,5,5,140,"B",3,5,5
27,3,5,6,140,"B",3,5,6
27,3,5,7,140,"B",3,5,7
27,3,5,8,140,"B",3,5,8
27,3,6,1,140,"B",3,6,1
27,3,6,2,140,"B",3,6,2
27,3,6,3,140,"B",3,6,3
27,3,6,4,140,"B",3,6,4
27,3,6,5,140,"B",3,6,5
27,3,6,6,140,"B",3,6,6
27,3,6,7,140,"B",3,6,7
27,3,6,8,140,"B",3,6,8
27,4,7,1,300,"B",1,1,1
27,4,7,2,300,"B",1,1,2
27,4,7,3,300,"B",1,1,3
27,4,7,4,300,"B",1,1,4
27,4,7,5,300,"B",1,1,5
27,4,7,6,300,"B",1,1,6
27,4,7,7,300,"B",1,1,7
27,4,7,8,300,"B",1,1,8
27,4,8,1,300,"B",1,2,1
27,4,8,2,300,"B",1,2,2
27,4,8,3,300,"B",1,2,3
27,4,8,4,300,"B",1,2,4
27,4,8,5,300,"B",1,2,5
27,4,8,6,300,"B",1,2,6
27,4,8,7,300,"B",1,2,7
27,4,8,8,300,"B",1,2,8
27,5,9,1,76,"A",2,3,1
27,5,9,2,76,"A",2,3,2
27,5,9,3,76,"A",2,3,3
27,5,9,4,76,"A",2,3,4
27,5,9,5,76,"A",2,3,5
27,5,9,6,76,"A",2,3,6
27,5,9,7,76,"A",2,3,7
27,5,9,8,76,"A",2,3,8
27,5,10,1,76,"A",2,4,1
27,5,10,2,76,"A",2,4,2
27,5,10,3,76,"A",2,4,3
27,5,10,4,76,"A",2,4,4
27,5,10,5,76,"A",2,4,5
27,5,10,6,76,"A",2,4,6
27,5,10,7,76,"A",2,4,7
27,5,10,8,76,"A",2,4,8
27,6,11,1,36,"A",4,7,1
27,6,11,2,36,"A",4,7,2
27,6,11,3,36,"A",4,7,3
27,6,11,4,36,"A",4,7,4
27,6,11,5,36,"A",4,7,5
27,6,11,6,36,"A",4,7,6
27,6,11,7,36,"A",4,7,7
27,6,11,8,36,"A",4,7,8
27,6,12,1,36,"A",4,8,1
27,6,12,2,36,"A",4,8,2
27,6,12,3,36,"A",4,8,3
27,6,12,4,36,"A",4,8,4
27,6,12,5,36,"A",4,8,5
27,6,12,6,36,"A",4,8,6
27,6,12,7,36,"A",4,8,7
27,6,12,8,36,"A",4,8,8
28,1,1,1,194,"B",1,1,1
28,1,1,2,194,"B",1,1,2
28,1,1,3,194,"B",1,1,3
28,1,1,4,194,"B",1,1,4
28,1,1,5,194,"B",1,1,5
28,1,1,6,194,"B",1,1,6
28,1,1,7,194,"B",1,1,7
28,1,1,8,194,"B",1,1,8
28,1,2,1,194,"B",1,2,1
28,1,2,2,194,"B",1,2,2
28,1,2,3,194,"B",1,2,3
28,1,2,4,194,"B",1,2,4
28,1,2,5,194,"B",1,2,5
28,1,2,6,194,"B",1,2,6
28,1,2,7,194,"B",1,2,7
28,1,2,8,194,"B",1,2,8
28,2,3,1,48,"A",4,7,1
28,2,3,2,48,"A",4,7,2
28,2,3,3,48,"A",4,7,3
28,2,3,4,48,"A",4,7,4
28,2,3,5,48,"A",4,7,5
28,2,3,6,48,"A",4,7,6
28,2,3,7,48,"A",4,7,7
28,2,3,8,48,"A",4,7,8
28,2,4,1,48,"A",4,8,1
28,2,4,2,48,"A",4,8,2
28,2,4,3,48,"A",4,8,3
28,2,4,4,48,"A",4,8,4
28,2,4,5,48,"A",4,8,5
28,2,4,6,48,"A",4,8,6
28,2,4,7,48,"A",4,8,7
28,2,4,8,48,"A",4,8,8
28,3,5,1,294,"B",5,9,1
28,3,5,2,294,"B",5,9,2
28,3,5,3,294,"B",5,9,3
28,3,5,4,294,"B",5,9,4
28,3,5,5,294,"B",5,9,5
28,3,5,6,294,"B",5,9,6
28,3,5,7,294,"B",5,9,7
28,3,5,8,294,"B",5,9,8
28,3,6,1,294,"B",5,10,1
28,3,6,2,294,"B",5,10,2
28,3,6,3,294,"B",5,10,3
28,3,6,4,294,"B",5,10,4
28,3,6,5,294,"B",5,10,5
28,3,6,6,294,"B",5,10,6
28,3,6,7,294,"B",5,10,7
28,3,6,8,294,"B",5,10,8
28,4,7,1,301,"B",1,1,1
28,4,7,2,301,"B",1,1,2
28,4,7,3,301,"B",1,1,3
28,4,7,4,301,"B",1,1,4
28,4,7,5,301,"B",1,1,5
28,4,7,6,301,"B",1,1,6
28,4,7,7,301,"B",1,1,7
28,4,7,8,301,"B",1,1,8
28,4,8,1,301,"B",1,2,1
28,4,8,2,301,"B",1,2,2
28,4,8,3,301,"B",1,2,3
28,4,8,4,301,"B",1,2,4
28,4,8,5,301,"B",1,2,5
28,4,8,6,301,"B",1,2,6
28,4,8,7,301,"B",1,2,7
28,4,8,8,301,"B",1,2,8
28,5,9,1,70,"A",3,5,1
28,5,9,2,70,"A",3,5,2
28,5,9,3,70,"A",3,5,3
28,5,9,4,70,"A",3,5,4
28,5,9,5,70,"A",3,5,5
28,5,9,6,70,"A",3,5,6
28,5,9,7,70,"A",3,5,7
28,5,9,8,70,"A",3,5,8
28,5,10,1,70,"A",3,6,1
28,5,10,2,70,"A",3,6,2
28,5,10,3,70,"A",3,6,3
28,5,10,4,70,"A",3,6,4
28,5,10,5,70,"A",3,6,5
28,5,10,6,70,"A",3,6,6
28,5,10,7,70,"A",3,6,7
28,5,10,8,70,"A",3,6,8
28,6,11,1,43,"A",4,7,1
28,6,11,2,43,"A",4,7,2
28,6,11,3,43,"A",4,7,3
28,6,11,4,43,"A",4,7,4
28,6,11,5,43,"A",4,7,5
28,6,11,6,43,"A",4,7,6
28,6,11,7,43,"A",4,7,7
28,6,11,8,43,"A",4,7,8
28,6,12,1,43,"A",4,8,1
28,6,12,2,43,"A",4,8,2
28,6,12,3,43,"A",4,8,3
28,6,12,4,43,"A",4,8,4
28,6,12,5,43,"A",4,8,5
28,6,12,6,43,"A",4,8,6
28,6,12,7,43,"A",4,8,7
28,6,12,8,43,"A",4,8,8
29,1,1,1,193,"B",1,1,1
29,1,1,2,193,"B",1,1,2
29,1,1,3,193,"B",1,1,3
29,1,1,4,193,"B",1,1,4
29,1,1,5,193,"B",1,1,5
29,1,1,6,193,"B",1,1,6
29,1,1,7,193,"B",1,1,7
29,1,1,8,193,"B",1,1,8
29,1,2,1,193,"B",1,2,1
29,1,2,2,193,"B",1,2,2
29,1,2,3,193,"B",1,2,3
29,1,2,4,193,"B",1,2,4
29,1,2,5,193,"B",1,2,5
29,1,2,6,193,"B",1,2,6
29,1,2,7,193,"B",1,2,7
29,1,2,8,193,"B",1,2,8
29,2,3,1,217,"B",2,3,1
29,2,3,2,217,"B",2,3,2
29,2,3,3,217,"B",2,3,3
29,2,3,4,217,"B",2,3,4
29,2,3,5,217,"B",2,3,5
29,2,3,6,217,"B",2,3,6
29,2,3,7,217,"B",2,3,7
29,2,3,8,217,"B",2,3,8
29,2,4,1,217,"B",2,4,1
29,2,4,2,217,"B",2,4,2
29,2,4,3,217,"B",2,4,3
29,2,4,4,217,"B",2,4,4
29,2,4,5,217,"B",2,4,5
29,2,4,6,217,"B",2,4,6
29,2,4,7,217,"B",2,4,7
29,2,4,8,217,"B",2,4,8
29,3,5,1,65,"A",3,5,1
29,3,5,2,65,"A",3,5,2
29,3,5,3,65,"A",3,5,3
29,3,5,4,65,"A",3,5,4
29,3,5,5,65,"A",3,5,5
29,3,5,6,65,"A",3,5,6
29,3,5,7,65,"A",3,5,7
29,3,5,8,65,"A",3,5,8
29,3,6,1,65,"A",3,6,1
29,3,6,2,65,"A",3,6,2
29,3,6,3,65,"A",3,6,3
29,3,6,4,65,"A",3,6,4
29,3,6,5,65,"A",3,6,5
29,3,6,6,65,"A",3,6,6
29,3,6,7,65,"A",3,6,7
29,3,6,8,65,"A",3,6,8
29,4,7,1,158,"B",1,1,1
29,4,7,2,158,"B",1,1,2
29,4,7,3,158,"B",1,1,3
29,4,7,4,158,"B",1,1,4
29,4,7,5,158,"B",1,1,5
29,4,7,6,158,"B",1,1,6
29,4,7,7,158,"B",1,1,7
29,4,7,8,158,"B",1,1,8
29,4,8,1,158,"B",1,2,1
29,4,8,2,158,"B",1,2,2
29,4,8,3,158,"B",1,2,3
29,4,8,4,158,"B",1,2,4
29,4,8,5,158,"B",1,2,5
29,4,8,6,158,"B",1,2,6
29,4,8,7,158,"B",1,2,7
29,4,8,8,158,"B",1,2,8
29,5,9,1,94,"A",2,3,1
29,5,9,2,94,"A",2,3,2
29,5,9,3,94,"A",2,3,3
29,5,9,4,94,"A",2,3,4
29,5,9,5,94,"A",2,3,5
29,5,9,6,94,"A",2,3,6
29,5,9,7,94,"A",2,3,7
29,5,9,8,94,"A",2,3,8
29,5,10,1,94,"A",2,4,1
29,5,10,2,94,"A",2,4,2
29,5,10,3,94,"A",2,4,3
29,5,10,4,94,"A",2,4,4
29,5,10,5,94,"A",2,4,5
29,5,10,6,94,"A",2,4,6
29,5,10,7,94,"A",2,4,7
29,5,10,8,94,"A",2,4,8
29,6,11,1,71,"A",2,3,1
29,6,11,2,71,"A",2,3,2
29,6,11,3,71,"A",2,3,3
29,6,11,4,71,"A",2,3,4
29,6,11,5,71,"A",2,3,5
29,6,11,6,71,"A",2,3,6
29,6,11,7,71,"A",2,3,7
29,6,11,8,71,"A",2,3,8
29,6,12,1,71,"A",2,4,1
29,6,12,2,71,"A",2,4,2
29,6,12,3,71,"A",2,4,3
29,6,12,4,71,"A",2,4,4
29,6,12,5,71,"A",2,4,5
29,6,12,6,71,"A",2,4,6
29,6,12,7,71,"A",2,4,7
29,6,12,8,71,"A",2,4,8
30,1,1,1,99,"A",5,9,1
30,1,1,2,99,"A",5,9,2
30,1,1,3,99,"A",5,9,3
30,1,1,4,99,"A",5,9,4
30,1,1,5,99,"A",5,9,5
30,1,1,6,99,"A",5,9,6
30,1,1,7,99,"A",5,9,7
30,1,1,8,99,"A",5,9,8
30,1,2,1,99,"A",5,10,1
30,1,2,2,99,"A",5,10,2
30,1,2,3,99,"A",5,10,3
30,1,2,4,99,"A",5,10,4
30,1,2,5,99,"A",5,10,5
30,1,2,6,99,"A",5,10,6
30,1,2,7,99,"A",5,10,7
30,1,2,8,99,"A",5,10,8
30,2,3,1,297,"B",5,9,1
30,2,3,2,297,"B",5,9,2
30,2,3,3,297,"B",5,9,3
30,2,3,4,297,"B",5,9,4
30,2,3,5,297,"B",5,9,5
30,2,3,6,297,"B",5,9,6
30,2,3,7,297,"B",5,9,7
30,2,3,8,297,"B",5,9,8
30,2,4,1,297,"B",5,10,1
30,2,4,2,297,"B",5,10,2
30,2,4,3,297,"B",5,10,3
30,2,4,4,297,"B",5,10,4
30,2,4,5,297,"B",5,10,5
30,2,4,6,297,"B",5,10,6
30,2,4,7,297,"B",5,10,7
30,2,4,8,297,"B",5,10,8
30,3,5,1,281,"B",1,1,1
30,3,5,2,281,"B",1,1,2
30,3,5,3,281,"B",1,1,3
30,3,5,4,281,"B",1,1,4
30,3,5,5,281,"B",1,1,5
30,3,5,6,281,"B",1,1,6
30,3,5,7,281,"B",1,1,7
30,3,5,8,281,"B",1,1,8
30,3,6,1,281,"B",1,2,1
30,3,6,2,281,"B",1,2,2
30,3,6,3,281,"B",1,2,3
30,3,6,4,281,"B",1,2,4
30,3,6,5,281,"B",1,2,5
30,3,6,6,281,"B",1,2,6
30,3,6,7,281,"B",1,2,7
30,3,6,8,281,"B",1,2,8
30,4,7,1,293,"B",5,9,1
30,4,7,2,293,"B",5,9,2
30,4,7,3,293,"B",5,9,3
30,4,7,4,293,"B",5,9,4
30,4,7,5,293,"B",5,9,5
30,4,7,6,293,"B",5,9,6
30,4,7,7,293,"B",5,9,7
30,4,7,8,293,"B",5,9,8
30,4,8,1,293,"B",5,10,1
30,4,8,2,293,"B",5,10,2
30,4,8,3,293,"B",5,10,3
30,4,8,4,293,"B",5,10,4
30,4,8,5,293,"B",5,10,5
30,4,8,6,293,"B",5,10,6
30,4,8,7,293,"B",5,10,7
30,4,8,8,293,"B",5,10,8
30,5,9,1,76,"A",3,5,1
30,5,9,2,76,"A",3,5,2
30,5,9,3,76,"A",3,5,3
30,5,9,4,76,"A",3,5,4
30,5,9,5,76,"A",3,5,5
30,5,9,6,76,"A",3,5,6
30,5,9,7,76,"A",3,5,7
30,5,9,8,76,"A",3,5,8
30,5,10,1,76,"A",3,6,1
30,5,10,2,76,"A",3,6,2
30,5,10,3,76,"A",3,6,3
30,5,10,4,76,"A",3,6,4
30,5,10,5,76,"A",3,6,5
30,5,10,6,76,"A",3,6,6
30,5,10,7,76,"A",3,6,7
30,5,10,8,76,"A",3,6,8
30,6,11,1,43,"A",3,5,1
30,6,11,2,43,"A",3,5,2
30,6,11,3,43,"A",3,5,3
30,6,11,4,43,"A",3,5,4
30,6,11,5,43,"A",3,5,5
30,6,11,6,43,"A",3,5,6
30,6,11,7,43,"A",3,5,7
30,6,11,8,43,"A",3,5,8
30,6,12,1,43,"A",3,6,1
30,6,12,2,43,"A",3,6,2
30,6,12,3,43,"A",3,6,3
30,6,12,4,43,"A",3,6,4
30,6,12,5,43,"A",3,6,5
30,6,12,6,43,"A",3,6,6
30,6,12,7,43,"A",3,6,7
30,6,12,8,43,"A",3,6,8
31,1,1,1,37,"A",2,3,1
31,1,1,2,37,"A",2,3,2
31,1,1,3,37,"A",2,3,3
31,1,1,4,37,"A",2,3,4
31,1,1,5,37,"A",2,3,5
31,1,1,6,37,"A",2,3,6
31,1,1,7,37,"A",2,3,7
31,1,1,8,37,"A",2,3,8
31,1,2,1,37,"A",2,4,1
31,1,2,2,37,"A",2,4,2
31,1,2,3,37,"A",2,4,3
31,1,2,4,37,"A",2,4,4
31,1,2,5,37,"A",2,4,5
31,1,2,6,37,"A",2,4,6
31,1,2,7,37,"A",2,4,7
31,1,2,8,37,"A",2,4,8
31,2,3,1,56,"A",5,9,1
31,2,3,2,56,"A",5,9,2
31,2,3,3,56,"A",5,9,3
31,2,3,4,56,"A",5,9,4
31,2,3,5,56,"A",5,9,5
31,2,3,6,56,"A",5,9,6
31,2,3,7,56,"A",5,9,7
31,2,3,8,56,"A",5,9,8
31,2,4,1,56,"A",5,10,1
31,2,4,2,56,"A",5,10,2
31,2,4,3,56,"A",5,10,3
31,2,4,4,56,"A",5,10,4
31,2,4,5,56,"A",5,10,5
31,2,4,6,56,"A",5,10,6
31,2,4,7,56,"A",5,10,7
31,2,4,8,56,"A",5,10,8
31,3,5,1,291,"B",2,3,1
31,3,5,2,291,"B",2,3,2
31,3,5,3,291,"B",2,3,3
31,3,5,4,291,"B",2,3,4
31,3,5,5,291,"B",2,3,5
31,3,5,6,291,"B",2,3,6
31,3,5,7,291,"B",2,3,7
31,3,5,8,291,"B",2,3,8
31,3,6,1,291,"B",2,4,1
31,3,6,2,291,"B",2,4,2
31,3,6,3,291,"B",2,4,3
31,3,6,4,291,"B",2,4,4
31,3,6,5,291,"B",2,4,5
31,3,6,6,291,"B",2,4,6
31,3,6,7,291,"B",2,4,7
31,3,6,8,291,"B",2,4,8
31,4,7,1,285,"B",3,5,1
